Date,Ticker,Sector,GlobalScore,SectorScore,Price,ret_1M,ret_3M,ret_6M,ret_12M,dist_from_52w_high,dist_from_52w_low,realized_vol_21d,trend_r2_63d,rsi_14,rel_ret_3M_vs_market,rel_ret_3M_vs_sector,ModelVersion,CorporateActionNote
2026-07-10,HD,Consumer Discretionary,34.54545454545455,70.0,343.29998779296875,0.0683720852045726,0.0185375257729718,-0.0025000336955666,-0.0501630745955136,-0.1723600544615842,0.1625657926692523,0.3200825083094485,0.0501925519267764,55.95457737725171,-0.0946906926984196,-0.0234495135356105,momentum_v1,
2026-07-10,HON,Industrials,21.818181818181817,20.0,226.4199981689453,0.0008876597155131,-0.0804119110045956,0.0934574907675931,-0.0195137023100531,-0.1248268221611486,0.1595391681806244,0.4528922158693563,-0.0008971324942171,39.47789450295744,-0.1936401294759872,-0.1395186067093284,momentum_v1,
2026-07-10,JNJ,Health Care,83.63636363636363,80.0,256.9800109863281,0.0843038438241692,0.0710617905220674,0.2522622440908173,0.6854423276807797,-0.0383923799692129,0.6974991044543843,0.3096227045528096,0.4595484585487359,71.78783572052684,-0.0421664279493241,-0.0107659267710669,momentum_v1,
2026-07-10,JPM,Financials,63.63636363636363,60.0,336.4700012207031,0.0808626864240646,0.0891173895279873,0.0389170487024477,0.2110004004650931,-0.0081068332943339,0.2010871329534602,0.2491750857489238,0.41352901418423,63.38600521125647,-0.0241108289434042,-1.465661367050508e-05,momentum_v1,
2026-07-10,KMB,Consumer Staples,75.45454545454545,70.0,112.41000366210938,0.1182849922017292,0.1632706958391951,0.1824674042673404,-0.1032499071984598,-0.1378688564878367,0.2246533122766187,0.2843706055641766,0.6595116449316043,68.04690915963182,0.0500424773678036,0.148247571053175,momentum_v1,
2026-07-10,KO,Consumer Staples,78.18181818181819,90.0,83.48999786376953,0.0330592719496753,0.0748150022285574,0.2526920708669791,0.2356720902901421,-0.0077252380626814,0.2974125139973453,0.2301868909451278,0.7112223206620399,66.50560194407946,-0.0384132162428341,0.0597918774425372,momentum_v1,
2026-07-10,LIN,Materials,70.9090909090909,90.0,529.7899780273438,0.0275411672690395,0.0559612392760235,0.22829145506072,0.1393076393360233,-0.0308247405414157,0.3694859070848557,0.2113002507143579,0.5859817502741789,59.677385870580665,-0.0572669791953679,0.0673743881513116,momentum_v1,
2026-07-10,LLY,Health Care,91.81818181818184,90.0,1188.5799560546875,0.0383512425165712,0.2464808318076388,0.0762782317455668,0.5211049797638463,-0.0380233257074794,0.9131911958811808,0.3499071682280394,0.9003842749027104,65.50344861227103,0.1332526133362472,0.1646531145145044,momentum_v1,
2026-07-10,LMT,Industrials,16.363636363636363,10.0,523.219970703125,-0.0130346030521607,-0.1558413653325266,0.0655115842389368,0.1603938938933857,-0.2217448605952841,0.3082046293011029,0.3767649450930295,-0.2123478554920647,54.47841824382186,-0.2690695838039182,-0.2149480610372595,momentum_v1,
2026-07-10,LOW,Consumer Discretionary,7.272727272727272,10.0,211.6300048828125,-0.0264065435125049,-0.1418995524996116,-0.135639083686878,-0.0433449511960098,-0.2600791617087457,0.0241483038516405,0.3079932754287908,-0.5528056214823642,38.110244329445685,-0.2551277709710031,-0.183886591808194,momentum_v1,
